review_id,order_id,customer_id,restaurant_id,food_rating,delivery_rating,overall_rating,review_text,review_date,helpful_votes
REV19373,ORD116051,C17909,R1020,2.6,3.9,3.3,Delivery was late but food was good.,2023-04-24,1
REV19374,ORD143102,C14454,R2417,3.2,3.4,3.1,"Packaging was good, taste was okay.",2023-05-12,2
REV19375,ORD141686,C11030,R1772,4.1,4.5,4.1,"Authentic flavours, highly recommended.",2021-04-22,6
REV19376,ORD106179,C17941,R3237,4.6,3.7,4.4,Hot food delivered on time. Thumbs up!,2023-08-25,8
REV19377,ORD120430,C13646,R1461,4.0,4.4,4.2,One of the best in the area!,2022-12-16,2
REV19378,ORD110174,C19047,R3797,4.4,3.6,3.9,"Decent food, nothing extraordinary.",2022-08-13,11
REV19379,ORD110050,C16883,R3006,4.6,4.0,4.6,Portions were generous and flavourful.,2021-09-19,0
REV19380,ORD144082,C16671,R2953,3.8,4.6,4.4,"Authentic flavours, highly recommended.",2021-10-01,4
REV19381,ORD132287,C15584,R1875,4.1,3.8,3.7,"Food was okay, nothing special.",2023-04-17,11
REV19382,ORD115879,C10157,R1143,3.6,4.3,3.8,Delivery was late but food was good.,2021-04-03,5
REV19383,ORD146131,C19421,R3616,4.6,4.0,4.2,"Value for money, loved it.",2022-12-03,1
REV19384,ORD138784,C11050,R2060,3.9,4.3,3.9,"Decent food, nothing extraordinary.",2023-09-20,5
REV19385,ORD108276,C19887,R3607,2.2,4.4,3.2,"Decent food, nothing extraordinary.",2021-04-15,1
REV19386,ORD128431,C17553,R3401,3.7,3.6,3.9,"Decent food, nothing extraordinary.",2021-11-19,1
REV19387,ORD128932,C15790,R1876,4.4,4.4,4.5,"Very fresh ingredients, absolutely delicious.",2022-03-27,2
REV19388,ORD109332,C12050,R2528,4.5,3.2,3.8,"Could be better, but not bad.",2021-08-01,1
REV19389,ORD132921,C10384,R3318,3.8,4.2,4.5,Portions were generous and flavourful.,2021-04-21,1
REV19390,ORD146914,C18878,R1528,4.0,4.0,4.0,Portions were generous and flavourful.,2023-01-04,0
REV19391,ORD104281,C19814,R1926,4.9,3.6,4.6,"Authentic flavours, highly recommended.",2023-07-29,5
REV19392,ORD106700,C19840,R1804,4.8,3.9,4.3,Quick delivery and tasty food.,2022-01-05,0
REV19393,ORD126373,C15181,R3852,4.4,4.3,4.3,Quick delivery and tasty food.,2021-03-08,0
REV19394,ORD142986,C10311,R3210,3.3,3.7,3.4,"Packaging was good, taste was okay.",2023-03-31,5
REV19395,ORD132956,C18418,R3580,4.6,4.1,4.4,Great taste and fast delivery.,2022-03-08,1
REV19396,ORD142876,C13338,R1874,3.5,4.5,4.2,"Very fresh ingredients, absolutely delicious.",2021-10-22,6
REV19397,ORD103803,C12674,R2848,4.2,4.5,4.4,"Value for money, loved it.",2021-08-04,0
REV19398,ORD141671,C17240,R1310,4.0,4.3,4.2,"Very fresh ingredients, absolutely delicious.",2022-12-19,7
REV19399,ORD114005,C10438,R3520,4.4,3.7,4.1,Portions were generous and flavourful.,2021-10-09,1
REV19400,ORD111944,C10199,R3836,4.1,3.4,4.1,Quick delivery and tasty food.,2023-03-06,7
REV19401,ORD124646,C16533,R3669,4.8,4.1,4.4,"Value for money, loved it.",2021-11-27,1
REV19402,ORD110065,C15697,R3185,3.1,3.4,3.4,"Okay experience, may try again.",2022-11-21,8
REV19403,ORD101389,C19146,R3217,2.7,3.4,2.9,Food was cold and undercooked.,2022-09-19,3
REV19404,ORD102827,C18282,R1140,3.1,3.8,3.7,Delivery was late but food was good.,2023-02-19,0
REV19405,ORD134447,C15270,R1021,4.5,3.5,4.0,"Really loved the food, will order again!",2021-11-19,5
REV19406,ORD112753,C18934,R2318,4.7,3.8,4.9,"Value for money, loved it.",2023-09-27,0
REV19407,ORD103808,C18660,R2854,3.4,3.5,3.4,Delivery was late but food was good.,2021-11-28,12
REV19408,ORD125215,C19554,R2540,3.7,4.8,4.1,"Authentic flavours, highly recommended.",2021-04-17,11
REV19409,ORD122459,C19622,R2731,4.3,4.6,4.5,Quick delivery and tasty food.,2022-09-14,7
REV19410,ORD107839,C19317,R3549,3.9,4.1,3.9,"Okay experience, may try again.",2021-12-14,0
REV19411,ORD131990,C15163,R2326,3.8,3.2,3.6,Delivery was late but food was good.,2022-11-01,0
REV19412,ORD108024,C13923,R2995,4.1,4.2,4.5,"Authentic flavours, highly recommended.",2023-10-13,0
REV19413,ORD136086,C16319,R2370,4.3,3.9,4.3,Great taste and fast delivery.,2023-11-24,5
REV19414,ORD105268,C10401,R2618,4.0,4.2,4.0,Hot food delivered on time. Thumbs up!,2021-02-07,1
REV19415,ORD139689,C12402,R2016,3.6,4.5,3.9,"Decent food, nothing extraordinary.",2023-11-12,6
REV19416,ORD140563,C10197,R3555,4.7,4.3,4.8,"Really loved the food, will order again!",2022-03-24,2
REV19417,ORD114818,C18180,R2418,4.2,4.2,4.3,Portions were generous and flavourful.,2022-02-19,6
REV19418,ORD130115,C16462,R1224,4.8,4.5,4.9,Excellent food quality and packaging.,2023-04-22,1
REV19419,ORD101107,C14572,R3562,3.9,3.2,3.9,"Okay experience, may try again.",2023-05-30,4
REV19420,ORD123213,C19369,R1228,4.6,4.0,4.3,"Really loved the food, will order again!",2023-11-17,1
REV19421,ORD101085,C14900,R3780,3.8,3.5,3.8,"Packaging was good, taste was okay.",2021-02-20,3
REV19422,ORD111154,C19634,R1479,2.5,4.2,3.2,"Decent food, nothing extraordinary.",2021-04-18,8
REV19423,ORD145118,C12830,R1902,3.6,3.9,4.0,One of the best in the area!,2021-06-21,2
REV19424,ORD100814,C16823,R1220,3.4,4.0,3.6,"Packaging was good, taste was okay.",2022-12-27,6
REV19425,ORD102221,C17225,R2393,3.8,2.8,3.8,Delivery was late but food was good.,2022-10-27,2
REV19426,ORD112536,C11864,R3893,4.8,4.0,4.6,"Value for money, loved it.",2023-12-11,3
REV19427,ORD108824,C16381,R2241,4.0,3.1,3.8,"Average food, expected more.",2023-10-31,0
REV19428,ORD149343,C19900,R1570,3.2,2.4,3.0,Delivery was late but food was good.,2022-04-07,3
REV19429,ORD132308,C19275,R1185,4.1,2.3,3.5,"Food was okay, nothing special.",2021-03-04,4
REV19430,ORD108044,C13922,R2524,3.2,3.9,3.6,"Average food, expected more.",2022-05-30,6
REV19431,ORD137363,C13911,R3500,4.6,3.2,3.7,Delivery was late but food was good.,2022-04-18,2
REV19432,ORD127080,C17004,R3491,5.0,3.0,4.1,Quick delivery and tasty food.,2022-10-15,5
REV19433,ORD116555,C15526,R1246,4.2,3.8,3.9,Delivery was late but food was good.,2022-06-08,1
REV19434,ORD147136,C16710,R1277,4.4,3.8,4.4,Hot food delivered on time. Thumbs up!,2021-12-22,3
REV19435,ORD147825,C17591,R1060,4.0,4.2,4.1,Hot food delivered on time. Thumbs up!,2023-10-10,8
REV19436,ORD134048,C19883,R1024,4.8,3.7,4.4,One of the best in the area!,2022-04-25,3
REV19437,ORD137530,C12340,R3149,4.5,3.8,4.3,"Value for money, loved it.",2021-09-02,0
REV19438,ORD100529,C17603,R2300,4.8,4.1,4.8,"Really loved the food, will order again!",2021-10-13,2
REV19439,ORD129559,C18080,R2543,4.5,3.8,4.1,Great taste and fast delivery.,2022-11-16,2
REV19440,ORD129469,C16480,R2031,4.2,3.4,3.5,"Could be better, but not bad.",2021-02-12,2
REV19441,ORD145427,C13934,R1881,4.0,3.9,3.7,"Decent food, nothing extraordinary.",2022-07-08,0
REV19442,ORD104783,C10949,R1356,4.6,3.1,4.0,"Really loved the food, will order again!",2022-04-17,0
REV19443,ORD147872,C11251,R1735,4.2,4.0,4.0,"Value for money, loved it.",2023-10-11,2
REV19444,ORD129673,C15235,R3028,4.8,2.8,3.8,Food arrived cold but tasted fine.,2023-11-11,2
REV19445,ORD101558,C14588,R2447,4.3,4.2,4.2,Hot food delivered on time. Thumbs up!,2021-08-26,0
REV19446,ORD149273,C13545,R3274,4.6,4.4,4.9,Excellent food quality and packaging.,2022-01-10,2
REV19447,ORD146469,C12383,R3498,4.3,4.1,4.2,"Really loved the food, will order again!",2023-06-09,3
REV19448,ORD127818,C12015,R2328,4.6,2.9,3.8,"Could be better, but not bad.",2021-05-25,6
REV19449,ORD145683,C12484,R1770,4.3,4.6,4.5,Quick delivery and tasty food.,2021-10-31,0
REV19450,ORD117057,C14644,R3050,4.3,4.2,4.5,"Really loved the food, will order again!",2023-03-17,3
REV19451,ORD139251,C18530,R2848,4.5,3.3,4.2,"Authentic flavours, highly recommended.",2021-05-24,3
REV19452,ORD115868,C15888,R3878,3.6,3.5,3.8,"Okay experience, may try again.",2021-03-01,2
REV19453,ORD143311,C18672,R3085,4.8,3.6,4.3,Quick delivery and tasty food.,2023-07-25,12
REV19454,ORD133724,C15724,R1851,4.5,4.5,4.3,Quick delivery and tasty food.,2023-09-13,1
REV19455,ORD100127,C17731,R1353,3.9,4.5,4.0,Portions were generous and flavourful.,2023-06-25,2
REV19456,ORD130430,C15610,R1560,4.9,4.0,4.6,Hot food delivered on time. Thumbs up!,2021-06-30,1
REV19457,ORD130840,C12669,R1789,3.8,4.8,4.2,"Really loved the food, will order again!",2021-05-07,1
REV19458,ORD105877,C14021,R2321,4.8,4.5,4.7,Portions were generous and flavourful.,2021-04-10,0
REV19459,ORD131430,C18989,R3759,4.3,4.5,4.3,"Value for money, loved it.",2023-09-15,0
REV19460,ORD132369,C19843,R1345,3.9,4.4,4.1,"Authentic flavours, highly recommended.",2021-08-28,0
REV19461,ORD106058,C17546,R1309,4.4,4.1,4.2,Quick delivery and tasty food.,2021-09-24,11
REV19462,ORD113028,C19188,R3694,4.6,3.2,3.8,"Decent food, nothing extraordinary.",2022-01-28,2
REV19463,ORD145536,C17553,R2783,3.5,4.7,4.2,Great taste and fast delivery.,2022-10-16,4
REV19464,ORD120272,C17431,R2964,3.9,3.7,4.0,One of the best in the area!,2023-04-10,0
REV19465,ORD123265,C16478,R3801,4.6,3.7,4.4,Excellent food quality and packaging.,2021-07-17,0
REV19466,ORD117324,C12548,R3109,4.2,4.6,4.5,Portions were generous and flavourful.,2021-10-16,1
REV19467,ORD148373,C15961,R1577,4.0,4.1,3.8,"Food was okay, nothing special.",2022-11-27,0
REV19468,ORD136329,C19532,R3413,4.2,2.3,3.4,"Could be better, but not bad.",2021-03-29,6
REV19469,ORD146063,C10766,R1144,3.3,2.8,3.1,"Average food, expected more.",2021-10-10,3
REV19470,ORD125456,C16988,R1330,3.9,3.8,4.3,"Authentic flavours, highly recommended.",2021-08-17,4
REV19471,ORD146363,C10829,R3534,4.3,4.4,4.2,"Very fresh ingredients, absolutely delicious.",2022-05-10,13
REV19472,ORD140870,C15233,R1584,4.7,2.7,3.6,"Okay experience, may try again.",2022-12-01,0
REV19473,ORD131563,C18377,R2573,3.6,4.3,3.9,Delivery was late but food was good.,2021-11-20,3
REV19474,ORD118598,C11862,R3243,4.6,4.6,4.6,One of the best in the area!,2022-02-12,0
REV19475,ORD114775,C17885,R1491,4.6,4.7,4.9,"Very fresh ingredients, absolutely delicious.",2023-03-28,2
REV19476,ORD118699,C19966,R2004,4.6,3.9,3.9,"Okay experience, may try again.",2023-03-17,4
REV19477,ORD118293,C14227,R1190,4.7,4.6,4.6,Excellent food quality and packaging.,2021-02-05,0
REV19478,ORD130510,C18090,R2197,4.0,3.6,3.9,"Food was okay, nothing special.",2021-10-12,1
REV19479,ORD144478,C13329,R3560,4.1,3.8,4.3,"Really loved the food, will order again!",2022-02-26,3
REV19480,ORD127719,C15152,R3132,3.5,3.2,3.8,Food arrived cold but tasted fine.,2022-04-12,0
REV19481,ORD114703,C12190,R3146,4.0,4.4,4.3,Quick delivery and tasty food.,2022-04-10,7
REV19482,ORD138388,C11369,R1086,4.5,3.2,3.9,Food arrived cold but tasted fine.,2022-10-10,13
REV19483,ORD142974,C17025,R3281,3.9,3.5,3.6,"Packaging was good, taste was okay.",2022-07-07,0
REV19484,ORD148079,C16716,R2900,4.3,4.0,4.3,Great taste and fast delivery.,2021-05-22,9
REV19485,ORD125246,C11934,R1032,4.8,4.2,4.8,Great taste and fast delivery.,2021-09-11,10
REV19486,ORD105224,C18304,R3071,3.2,4.0,3.6,Food arrived cold but tasted fine.,2022-07-04,0
REV19487,ORD136392,C10921,R2218,3.0,4.3,3.4,Food arrived cold but tasted fine.,2022-04-05,2
REV19488,ORD133243,C12128,R1245,3.3,4.5,3.9,"Packaging was good, taste was okay.",2023-07-15,0
REV19489,ORD110964,C11731,R2741,4.7,3.8,4.2,"Value for money, loved it.",2022-12-04,0
REV19490,ORD111519,C11392,R2596,4.3,4.3,4.2,Portions were generous and flavourful.,2023-06-12,8
REV19491,ORD122731,C13266,R3416,4.0,4.3,3.9,"Food was okay, nothing special.",2023-02-11,0
REV19492,ORD145948,C11326,R1609,3.8,4.6,4.0,"Very fresh ingredients, absolutely delicious.",2023-08-09,0
REV19493,ORD148650,C17036,R2013,4.5,4.4,4.6,"Very fresh ingredients, absolutely delicious.",2022-10-12,3
REV19494,ORD118952,C15542,R3188,4.1,4.0,3.7,"Could be better, but not bad.",2023-04-15,2
REV19495,ORD124868,C18807,R2360,4.4,3.4,4.0,"Really loved the food, will order again!",2022-06-08,4
REV19496,ORD131164,C15990,R1251,4.2,2.6,3.6,"Packaging was good, taste was okay.",2022-11-14,0
REV19497,ORD143813,C19418,R1796,4.5,4.2,4.4,Excellent food quality and packaging.,2022-03-29,5
REV19498,ORD104407,C15963,R3887,3.6,4.6,4.0,"Authentic flavours, highly recommended.",2021-12-19,2
REV19499,ORD108747,C17228,R1266,4.9,4.0,4.5,"Really loved the food, will order again!",2022-01-05,4
REV19500,ORD106501,C15093,R2615,3.5,2.6,2.9,Packaging was broken and food spilled.,2023-06-13,1
REV19501,ORD122686,C10724,R3344,4.3,3.2,3.7,"Average food, expected more.",2021-06-20,3
REV19502,ORD128377,C18298,R3648,3.9,3.8,3.7,Food arrived cold but tasted fine.,2021-12-10,2
REV19503,ORD100559,C14541,R2447,3.8,4.0,3.9,"Decent food, nothing extraordinary.",2021-02-27,3
REV19504,ORD134581,C19411,R2319,3.8,3.9,3.7,Delivery was late but food was good.,2023-07-16,2
REV19505,ORD125070,C11511,R2205,3.5,4.4,3.7,"Decent food, nothing extraordinary.",2023-10-17,1
REV19506,ORD140345,C14514,R3951,4.7,4.2,4.6,One of the best in the area!,2022-06-02,2
REV19507,ORD110074,C15095,R2437,4.1,3.2,3.5,"Could be better, but not bad.",2022-07-31,1
REV19508,ORD124993,C19252,R1384,3.8,3.5,3.8,Food arrived cold but tasted fine.,2023-01-19,0
REV19509,ORD106617,C10523,R3885,4.9,4.2,4.8,Portions were generous and flavourful.,2023-03-12,2
REV19510,ORD123814,C10738,R1901,4.7,3.2,4.1,Portions were generous and flavourful.,2021-10-05,0
REV19511,ORD141366,C15435,R1892,3.8,3.4,3.7,"Food was okay, nothing special.",2023-12-23,0
REV19512,ORD102825,C10860,R3761,4.4,3.9,4.2,Great taste and fast delivery.,2022-08-12,0
REV19513,ORD100428,C18126,R3018,4.4,4.7,4.2,"Value for money, loved it.",2022-01-10,3
REV19514,ORD106075,C16406,R1080,3.7,4.7,4.2,"Really loved the food, will order again!",2023-10-19,5
REV19515,ORD135262,C14984,R3083,3.9,3.8,3.9,Delivery was late but food was good.,2021-01-02,0
REV19516,ORD147696,C17522,R1602,3.8,4.2,3.9,Delivery was late but food was good.,2023-08-17,0
REV19517,ORD121934,C10543,R2895,4.6,3.8,4.0,"Authentic flavours, highly recommended.",2021-02-09,4
REV19518,ORD143744,C15225,R3920,3.1,3.5,3.1,"Okay experience, may try again.",2021-04-24,2
REV19519,ORD101207,C12470,R3099,4.1,4.6,4.2,"Really loved the food, will order again!",2022-04-27,4
REV19520,ORD134501,C12415,R3702,4.7,4.1,4.4,"Value for money, loved it.",2022-07-29,0
REV19521,ORD118737,C11336,R1498,4.5,4.1,4.3,Great taste and fast delivery.,2023-11-09,2
REV19522,ORD144058,C12379,R3050,3.3,4.1,3.4,Delivery was late but food was good.,2022-05-18,8
REV19523,ORD131156,C11742,R1721,4.4,3.8,4.2,Great taste and fast delivery.,2023-03-19,0
REV19524,ORD146115,C12097,R1986,4.7,4.0,4.5,"Really loved the food, will order again!",2022-02-26,2
REV19525,ORD117022,C17639,R2248,4.4,4.5,4.3,Great taste and fast delivery.,2023-09-16,2
REV19526,ORD105503,C18137,R2533,4.2,3.5,3.7,"Food was okay, nothing special.",2022-09-12,13
REV19527,ORD111795,C13207,R3892,3.8,3.7,3.5,Delivery was late but food was good.,2023-08-08,6
REV19528,ORD114390,C16892,R1560,4.7,4.1,4.1,One of the best in the area!,2022-10-31,6
REV19529,ORD146354,C14603,R1489,4.1,3.8,4.0,"Really loved the food, will order again!",2022-08-11,9
REV19530,ORD131994,C11420,R2901,4.5,4.5,4.6,Quick delivery and tasty food.,2022-06-20,15
REV19531,ORD138946,C19763,R1021,3.3,2.3,2.6,Very small portions for the price.,2023-11-24,8
REV19532,ORD102450,C17034,R1894,4.7,3.4,4.3,"Really loved the food, will order again!",2022-06-04,2
REV19533,ORD104102,C12553,R3113,3.1,3.0,3.0,"Food was okay, nothing special.",2022-06-01,1
REV19534,ORD118716,C11627,R3237,2.7,3.5,3.3,Food arrived cold but tasted fine.,2023-08-12,3
REV19535,ORD142836,C15872,R2820,3.9,3.4,3.8,"Average food, expected more.",2021-03-05,1
REV19536,ORD125003,C13971,R1493,4.4,4.6,4.5,"Really loved the food, will order again!",2021-11-24,2
REV19537,ORD125710,C10660,R3103,4.4,3.5,4.0,Great taste and fast delivery.,2023-04-19,1
REV19538,ORD146298,C13267,R2513,4.3,3.8,4.0,One of the best in the area!,2023-01-26,3
REV19539,ORD114701,C13703,R3913,3.6,3.8,3.8,Delivery was late but food was good.,2023-03-29,5
REV19540,ORD115319,C14738,R1306,3.9,3.8,3.9,"Okay experience, may try again.",2021-09-21,8
REV19541,ORD140366,C12511,R3084,4.8,3.4,4.5,Quick delivery and tasty food.,2022-01-14,5
REV19542,ORD114951,C14208,R3946,4.0,3.9,3.8,Delivery was late but food was good.,2023-12-06,6
REV19543,ORD143553,C14377,R2632,4.0,3.9,4.0,Great taste and fast delivery.,2022-04-03,4
REV19544,ORD116009,C14461,R2965,3.8,3.6,3.5,"Okay experience, may try again.",2023-09-17,0
REV19545,ORD107025,C17242,R1586,4.6,2.8,4.0,Portions were generous and flavourful.,2021-10-02,4
REV19546,ORD141419,C10665,R1732,3.6,4.1,3.7,"Packaging was good, taste was okay.",2022-09-14,5
REV19547,ORD120340,C18431,R1632,4.8,3.4,3.9,"Packaging was good, taste was okay.",2022-10-22,3
REV19548,ORD147856,C17159,R1636,4.0,4.6,4.4,"Very fresh ingredients, absolutely delicious.",2022-09-07,3
REV19549,ORD137111,C18264,R3400,3.9,3.1,3.6,"Okay experience, may try again.",2022-02-07,2
REV19550,ORD147966,C11747,R1105,3.7,4.0,3.7,"Food was okay, nothing special.",2023-03-03,0
REV19551,ORD101565,C19300,R1251,3.7,3.3,3.2,Delivery was late but food was good.,2023-04-24,1
REV19552,ORD101413,C19152,R2259,3.7,4.0,3.8,"Packaging was good, taste was okay.",2021-02-24,0
REV19553,ORD141778,C18778,R2191,4.3,4.6,4.7,Hot food delivered on time. Thumbs up!,2022-06-20,9
REV19554,ORD106872,C10702,R1548,4.7,3.7,4.3,"Value for money, loved it.",2022-03-22,1
REV19555,ORD126268,C13773,R2336,4.0,3.4,3.6,"Packaging was good, taste was okay.",2022-08-14,0
REV19556,ORD141796,C14315,R1274,4.5,4.2,4.3,Great taste and fast delivery.,2023-01-19,6
REV19557,ORD111310,C14631,R3350,4.0,4.7,4.0,Quick delivery and tasty food.,2023-09-12,12
REV19558,ORD108288,C11892,R1166,4.8,4.5,4.7,Excellent food quality and packaging.,2023-09-02,2
REV19559,ORD141280,C12031,R3853,4.0,3.3,3.8,"Okay experience, may try again.",2021-05-10,1
REV19560,ORD103604,C11267,R1049,4.5,4.3,4.7,"Authentic flavours, highly recommended.",2021-10-12,0
REV19561,ORD117857,C13386,R2656,3.8,3.6,3.9,Food arrived cold but tasted fine.,2023-02-09,6
REV19562,ORD132024,C13372,R1223,4.5,4.5,4.2,"Really loved the food, will order again!",2021-04-15,0
REV19563,ORD119131,C10900,R1891,3.2,3.1,3.2,"Could be better, but not bad.",2022-12-24,9
REV19564,ORD104519,C19080,R1114,5.0,2.7,4.2,"Value for money, loved it.",2022-04-27,0
REV19565,ORD100008,C14637,R1877,4.0,3.6,3.9,Delivery was late but food was good.,2021-05-25,5
REV19566,ORD103990,C18043,R2006,4.9,3.6,4.6,Portions were generous and flavourful.,2022-07-31,0
REV19567,ORD138843,C18731,R3796,4.7,4.3,4.6,Great taste and fast delivery.,2023-12-31,11
REV19568,ORD124571,C19282,R3794,4.4,3.3,3.6,Delivery was late but food was good.,2023-11-04,6
REV19569,ORD127863,C14418,R3570,4.5,3.3,4.1,One of the best in the area!,2023-01-03,5
REV19570,ORD111824,C15047,R3507,4.7,3.9,4.5,Great taste and fast delivery.,2023-08-11,11
REV19571,ORD137940,C16950,R1445,4.6,4.0,4.5,"Value for money, loved it.",2021-03-23,11
REV19572,ORD145834,C18320,R3968,3.9,3.2,3.5,"Average food, expected more.",2021-10-10,7
REV19573,ORD115281,C17079,R1800,3.2,3.3,3.1,"Packaging was good, taste was okay.",2021-04-05,9
REV19574,ORD108096,C17579,R1406,4.0,3.3,3.7,Delivery was late but food was good.,2023-10-07,6
REV19575,ORD138135,C16322,R3167,4.6,3.3,4.4,"Very fresh ingredients, absolutely delicious.",2021-11-20,5
REV19576,ORD121574,C12767,R1839,4.4,3.9,4.2,Quick delivery and tasty food.,2021-07-31,2
REV19577,ORD105783,C16622,R3048,4.3,4.4,3.7,"Could be better, but not bad.",2022-12-16,3
REV19578,ORD133361,C11790,R1592,3.9,4.2,4.1,Great taste and fast delivery.,2021-03-13,0
REV19579,ORD130619,C18638,R1817,4.0,3.8,4.0,One of the best in the area!,2021-12-12,0
REV19580,ORD132091,C18604,R1784,4.1,2.9,3.7,"Decent food, nothing extraordinary.",2021-07-08,0
REV19581,ORD136960,C16628,R2279,3.7,3.1,3.6,"Decent food, nothing extraordinary.",2022-07-21,4
REV19582,ORD122051,C17224,R3079,4.5,4.5,4.7,One of the best in the area!,2022-11-27,6
REV19583,ORD101344,C15891,R3283,4.8,3.9,4.0,One of the best in the area!,2022-08-30,1
REV19584,ORD110464,C14078,R1194,4.0,3.5,3.9,"Packaging was good, taste was okay.",2022-12-20,3
REV19585,ORD128633,C18133,R3626,4.7,4.0,4.3,"Very fresh ingredients, absolutely delicious.",2021-01-13,2
REV19586,ORD100949,C14693,R2307,3.8,3.9,3.9,Food arrived cold but tasted fine.,2023-02-22,24
REV19587,ORD127718,C19747,R2826,4.1,3.4,3.9,"Packaging was good, taste was okay.",2023-08-06,5
REV19588,ORD135513,C18689,R2397,4.5,4.1,4.6,Portions were generous and flavourful.,2021-01-15,0
REV19589,ORD132961,C11368,R2649,3.9,4.5,3.6,"Decent food, nothing extraordinary.",2022-12-19,8
REV19590,ORD134153,C11399,R2342,4.6,2.3,3.7,"Could be better, but not bad.",2022-02-06,2
REV19591,ORD129777,C18171,R3689,3.4,3.4,3.3,"Packaging was good, taste was okay.",2021-01-26,1
REV19592,ORD139776,C16415,R1926,4.0,4.4,3.9,"Food was okay, nothing special.",2022-02-15,0
REV19593,ORD108113,C18394,R3503,4.1,4.1,4.0,Hot food delivered on time. Thumbs up!,2022-07-04,1
REV19594,ORD106203,C11801,R2660,4.3,4.3,4.6,"Very fresh ingredients, absolutely delicious.",2023-11-01,5
REV19595,ORD103576,C18033,R3702,3.5,3.4,3.6,Delivery was late but food was good.,2021-05-05,7
